1613665800000,51920.00000000,52014.80000000,51723.91000000,51829.97000000,585.06213900,1613666699999,30339837.02714589,17019,327.58199900,16989235.18599264,0
1613666700000,51829.97000000,52099.00000000,51829.96000000,52091.02000000,523.04860800,1613667599999,27195050.92906553,16279,260.36290700,13535840.85702920,0
1613667600000,52091.03000000,52091.03000000,51777.00000000,51885.90000000,538.01608200,1613668499999,27938119.66655841,16474,231.22259600,12003336.91667903,0
1613668500000,51885.89000000,52050.00000000,51868.07000000,51998.62000000,501.57649000,1613669399999,26065027.34707628,15703,249.30771200,12955432.66968617,0
1613669400000,51998.62000000,52100.00000000,51860.82000000,51878.85000000,562.15019200,1613670299999,29226155.91068319,15954,290.72544100,15116678.31803230,0
1613670300000,51878.84000000,52034.20000000,51780.00000000,51839.55000000,561.83255500,1613671199999,29142618.99925108,19420,282.48455800,14653024.35311156,0
1613671200000,51839.56000000,52000.00000000,51764.16000000,51984.49000000,451.26764400,1613672099999,23419251.51133493,15367,226.70103300,11765138.98173624,0
1613672100000,51984.48000000,52177.75000000,51920.13000000,52170.00000000,661.53806600,1613672999999,34428504.58948169,17258,420.81437200,21898832.77627708,0
1613673000000,52169.99000000,52177.75000000,51960.00000000,51986.84000000,537.23956000,1613673899999,27977677.99783136,16729,228.21323500,11882985.04829581,0
1613673900000,51988.78000000,52036.19000000,51833.00000000,51862.85000000,378.72904800,1613674799999,19670609.57903161,14164,185.20641400,9619595.76040633,0
1613674800000,51860.40000000,51984.72000000,51848.01000000,51926.49000000,363.04064300,1613675699999,18848429.74038440,13159,183.91728900,9548435.37164401,0
1613675700000,51926.48000000,51975.38000000,51800.00000000,51960.91000000,384.91559800,1613676599999,19972802.68804556,13158,185.47507400,9624064.17934463,0
1613676600000,51957.23000000,52070.68000000,51950.12000000,52019.99000000,329.05215200,1613677499999,17117557.32261240,12122,197.13206500,10254885.13228681,0
1613677500000,52019.98000000,52019.99000000,51685.00000000,51760.01000000,516.35752500,1613678399999,26761103.43815323,16841,217.53258000,11273356.44937020,0
1613678400000,51760.01000000,51896.55000000,51514.26000000,51896.55000000,784.51613800,1613679299999,40580929.66394091,20925,339.79691600,17578201.89180762,0
1613679300000,51896.60000000,52085.24000000,51889.41000000,52054.85000000,775.55102600,1613680199999,40322873.25949251,19925,352.14548400,18307189.16137858,0
1613680200000,52054.85000000,52088.00000000,51864.30000000,51919.61000000,497.46666800,1613681099999,25874943.40257058,15693,219.80672500,11433164.13937014,0
1613681100000,51919.61000000,52115.92000000,51830.00000000,52111.89000000,551.66069400,1613681999999,28678148.74948093,16380,266.75162100,13866642.88839259,0
1613682000000,52111.89000000,52122.83000000,51992.90000000,52040.49000000,512.44681900,1613682899999,26678865.85635301,17237,224.76951400,11701297.69434985,0
1613682900000,52040.49000000,52077.18000000,51892.20000000,52009.01000000,526.76030200,1613683799999,27390244.50445464,14535,287.35346700,14940775.70777137,0
1613683800000,52009.01000000,52195.12000000,51978.83000000,52145.37000000,697.04534600,1613684699999,36319088.70215497,18950,323.81854100,16873507.16829055,0
1613684700000,52146.07000000,52179.99000000,51978.05000000,52007.21000000,440.39035000,1613685599999,22939359.44978204,14189,219.42311700,11427989.17428611,0
1613685600000,52005.08000000,52075.07000000,51901.86000000,51919.11000000,321.66359000,1613686499999,16727150.01450916,12370,131.97257800,6862284.75958323,0
